artifact	0.99974167347	101.958574295	326.373220444	125.062620163	379.771493912
artifact	0.986837685108	149.299472809	371.943855286	194.084438324	417.012870789
artifact	0.966515660286	161.086387634	418.979934692	196.597938538	492.16545105
specularity	0.933124184608	213.763813019	392.543041229	241.80399704	450.883899689
bubbles	0.920402884483	61.5381031036	380.987705231	93.7080364227	461.577541351
artifact	0.875726342201	224.641830444	456.001379967	264.983901978	484.262291908
artifact	0.708421826363	274.428520203	125.932327271	412.948432922	294.340591431
bubbles	0.561222434044	318.026693344	399.856365204	379.127603531	479.871234894
artifact	0.450279384851	213.763813019	392.543041229	241.80399704	450.883899689
bubbles	0.323603928089	65.8979578018	459.001402855	91.5217504501	481.66247654
specularity	0.285886615515	158.536832809	420.996059418	192.073122025	491.644809723
bubbles	0.225190624595	27.9844646454	276.870265961	55.6975193024	346.561985016
bubbles	0.214847221971	71.7505512238	462.166969299	99.7985668182	508.201438904
artifact	0.195757836103	298.26039505	181.712463379	397.12040329	273.405792236
specularity	0.19450764358	275.297899246	373.417354584	307.849317551	436.252811432
specularity	0.191041067243	224.641830444	456.001379967	264.983901978	484.262291908
artifact	0.145898804069	275.297899246	373.417354584	307.849317551	436.252811432
bubbles	0.0995796248317	388.296805382	414.354252815	405.041451454	440.695307732
bubbles	0.0915684476495	48.8092250824	378.429944992	66.6690235138	411.038133621
contrast	0.0713506862521	72.6540985107	53.9016571045	335.573043823	501.883071899
saturation	0.0655457526445	13.8295669556	7.52197265625	142.478431702	79.3920669556
artifact	0.059347782284	137.768626213	368.86647892	153.95991993	395.147681236
bubbles	0.0514424666762	356.160876274	410.145895004	387.198620796	460.906534195
