specularity	0.989518880844	46.7728786469	365.20224762	73.8258838654	390.628684998
contrast	0.97893679142	90.9638442993	263.460136414	266.596031189	455.473213196
specularity	0.715400516987	191.736249924	490.090449333	235.14109993	509.263737679
specularity	0.477452427149	2.3841342926	67.6183547974	34.4754695892	139.956138611
specularity	0.444240391254	35.0006637573	443.42624855	85.2860488892	506.906942368
specularity	0.422298997641	327.091837883	23.6064510345	356.648579597	43.1033420563
specularity	0.276187986135	85.7602601051	14.1226758957	101.679345608	36.4980020523
specularity	0.135393962264	5.69462966919	164.369499207	42.8500213623	296.546516418
specularity	0.0954349189997	74.492846489	489.884588242	106.486432076	509.94628334
specularity	0.0612861514091	4.0568189621	372.352964401	19.9618425369	402.80200386
