artifact	0.999905288219	37.4794921875	-1.69943237305	491.048522949	525.192901611
bubbles	0.998859703541	255.08442688	403.428646088	495.633834839	503.21704483
artifact	0.967252790928	104.263496399	346.445814133	177.060112	384.824327469
specularity	0.813472151756	443.196626663	298.188308716	502.704557419	393.680892944
artifact	0.619903385639	322.035945892	115.371685028	358.3008461	163.187732697
artifact	0.469432890415	492.391391754	179.684631348	510.962368011	279.555389404
specularity	0.446146070957	388.068744659	221.537399292	459.713909149	332.275344849
artifact	0.444006830454	387.228302002	211.055328369	458.865570068	324.236541748
artifact	0.318094819784	248.101150513	410.453559875	531.912277222	498.676933289
artifact	0.192636176944	320.256072998	105.32062149	371.93460083	197.253383636
specularity	0.0736756026745	456.520608902	328.128528595	510.182821274	386.635387421
