specularity	0.967226922512	295.685941696	135.055130005	351.56662178	238.610641479
specularity	0.964295685291	95.934009552	351.42871666	169.61460495	408.334955215
specularity	0.889184296131	348.567050934	235.348228455	408.398769379	314.785743713
artifact	0.515682220459	35.315621376	442.654743195	63.5256948471	495.908000946
specularity	0.433778643608	57.1855583191	17.9985046387	113.544956207	183.516983032
bubbles	0.413853317499	9.66801834106	330.46244812	99.4545707703	427.351577759
artifact	0.390666812658	403.53635025	129.697032928	487.253383636	214.384174347
specularity	0.356572538614	192.761863708	404.059123993	412.593910217	485.199176788
specularity	0.313849836588	115.991607666	223.369348526	184.103973389	270.06946373
specularity	0.281158775091	403.53635025	129.697032928	487.253383636	214.384174347
specularity	0.107163913548	104.701393127	5.31929779053	249.087394714	86.8490524292
specularity	0.0889239609241	286.508300781	1.97117233276	437.296630859	80.0589103699
artifact	0.0821062400937	273.569965363	140.761623383	354.857463837	229.212253571
specularity	0.0632835179567	35.315621376	442.654743195	63.5256948471	495.908000946
specularity	0.0621080957353	27.9616508484	341.827419281	127.75535965	412.736362457
specularity	0.0592480637133	105.56205368	181.215585709	134.822589874	223.411153793
