blur	0.999957621098	-139.130020142	-52.4825744629	579.735336304	602.842376709
artifact	0.998877644539	52.1440753937	274.089040756	85.3722362518	319.709238052
artifact	0.990565180779	312.568995476	63.9445610046	335.795628548	85.7600135803
artifact	0.944171786308	250.499860764	76.2168035507	285.857500076	94.6425104141
contrast	0.90024960041	-140.015014648	-73.0752868652	455.731811523	571.851470947
artifact	0.859605669975	55.2258625031	412.990512848	112.551603317	458.455410004
artifact	0.8537722826	223.003567696	9.2797498703	246.362093925	26.9681596756
blur	0.797263026237	54.773147583	-21.6874694824	471.771652222	462.370727539
artifact	0.695673763752	1.31230545044	113.187984467	22.4305076599	188.624210358
artifact	0.535843729973	30.4678907394	431.990084648	59.9349794388	452.301114082
contrast	0.486769586802	139.042282104	-35.027130127	440.39906311	526.550750732
artifact	0.308328956366	71.9009914398	400.545310974	115.306467056	424.316078186
specularity	0.274835497141	30.4678907394	431.990084648	59.9349794388	452.301114082
artifact	0.219039753079	388.534901619	57.3114204407	408.008128166	149.107860565
artifact	0.192205488682	-0.353861808777	253.944978714	10.2422094345	284.252592087
artifact	0.119718275964	377.27513504	280.32257843	416.479625702	354.232536316
artifact	0.114868171513	96.3665008545	16.3966493607	133.017059326	39.3270978928
artifact	0.111059091985	266.019644737	21.3254213333	289.562752724	39.745757103
artifact	0.0793510079384	438.056900024	161.281425476	482.552536011	266.654090881
artifact	0.0580038800836	254.667179108	336.272514343	349.482479095	468.667793274
