bubbles	0.999970257282	332.564308167	142.398487091	446.971580505	209.320995331
bubbles	0.997797012329	233.952760696	21.1930675507	266.11330986	47.6641712189
bubbles	0.994979202747	428.652751923	73.7750549316	508.351642609	259.648468018
bubbles	0.987574696541	41.4767742157	232.231869698	66.837480545	259.258273125
artifact	0.985617995262	323.006505966	380.609279633	354.844385147	459.304721832
artifact	0.929453909397	187.714995384	410.112831116	218.536286354	446.132530212
blur	0.926500082016	48.1104888916	65.8448638916	505.536972046	420.402938843
bubbles	0.858397781849	401.121923447	417.129089355	454.773096085	503.588378906
bubbles	0.803359687328	108.709909439	454.27614212	158.347005844	489.491558075
bubbles	0.702855348587	176.037527084	383.106917381	212.046823502	405.795304298
bubbles	0.553672134876	187.452548027	408.279153824	217.031125069	448.621053696
bubbles	0.435536801815	178.89623642	347.007005692	245.829990387	384.095960617
bubbles	0.384237349033	425.822138786	316.410137177	443.544499397	341.325763702
artifact	0.338141590357	399.38848114	427.363059998	455.911262512	505.168617249
bubbles	0.106346972287	120.02353096	287.489663124	138.50784111	307.906821251
bubbles	0.0726712495089	204.046143532	346.871398926	235.606535912	370.55255127
bubbles	0.0551386550069	44.8994626999	93.7396783829	74.1627168655	119.976675987
