blur	0.999821007252	-31.715057373	18.1737365723	512.750823975	457.660064697
contrast	0.997292101383	-83.8240966797	-13.3746643066	449.316772461	601.835418701
artifact	0.968793511391	159.067670822	2.52558231354	189.125841141	21.5248880386
artifact	0.959360539913	77.3985805511	362.037340164	110.745767593	393.752515793
artifact	0.852465867996	285.931886673	-0.749759674072	339.451536179	111.845821381
artifact	0.757334291935	172.545764923	121.227369308	293.860759735	180.678178787
artifact	0.54071855545	222.131685734	13.3751468658	237.137845516	37.9436244965
artifact	0.468547403812	362.310041428	92.2226867676	401.50526619	273.630950928
artifact	0.447920739651	229.247220993	32.5972900391	246.140382767	52.8345794678
artifact	0.395507782698	419.186393738	2.55976486206	467.761360168	45.3334274292
artifact	0.238695755601	479.120383263	60.1171455383	506.141579628	107.824321747
artifact	0.236424341798	140.952257156	34.3056592941	157.47785759	53.2110719681
artifact	0.153731659055	103.152497292	45.3819465637	129.596800804	92.7444114685
artifact	0.114207722247	102.711764336	45.3378324509	126.032879829	61.5397462845
