specularity	0.996690511703	29.5237102509	299.798370361	85.4023456573	415.662750244
specularity	0.945017457008	11.0574188232	232.014003754	44.8942184448	298.525913239
artifact	0.942991197109	248.65895462	3.4190826416	317.629619598	44.9870872498
specularity	0.912020266056	1.65197372437	53.9727478027	70.6981925964	182.473312378
specularity	0.712092757225	114.937164307	208.947093964	180.052581787	324.532154083
specularity	0.67968916893	405.75925827	17.1596870422	505.129047394	83.9178733826
artifact	0.591055989265	171.560930252	409.818986893	219.607496262	461.508161545
specularity	0.542453408241	326.420974731	117.886119843	466.090194702	223.862812042
artifact	0.474211633205	326.420974731	117.886119843	466.090194702	223.862812042
specularity	0.433804512024	109.944662094	342.415605545	166.040231705	388.626935959
artifact	0.395310074091	332.81404686	483.610645294	365.416910172	512.124217987
specularity	0.343386858702	123.287014008	279.102475166	160.273532867	309.997378349
artifact	0.213385790586	1.87132644653	50.0639877319	75.3526649475	165.117576599
artifact	0.199003264308	247.095088959	402.646038055	315.242069244	509.974811554
specularity	0.184698089957	244.05978775	424.13671875	311.270778656	510.430297852
artifact	0.181453868747	394.039222717	16.7443027496	496.763877869	77.4100246429
bubbles	0.173328757286	244.05978775	424.13671875	311.270778656	510.430297852
specularity	0.125445798039	171.560930252	409.818986893	219.607496262	461.508161545
specularity	0.055425144732	141.12925148	396.543197632	174.079519272	449.862258911
